Word,PoS,N_senses,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc,Concreteness_M,RT_correct_mean,RT_correct_std,Rank_L2,Rank_L1,Diff_L1_L2,Word_length,Phonetics_length,N_syllables,N_morphemes,N_suffixes,Prefix_length,Suffix_length,Prefix_famsize,Suffix_famsize,Root_famsize,Level
stem,noun,10,5,6,1,0,10775393,83,1.62745098,416,10.9095,367,0.0408,165,5.3263,157,529,15.0214,480,0.0475,4.63,1197.119171,733.406387,25342,16909,8433,4,7,1,1,0,0,0,0,0,1,c1
stem,verb,10,1,4,0,0,10775393,31,0.607843137,416,10.9095,367,0.0408,165,5.3263,157,529,15.0214,480,0.0475,4.63,1197.119171,733.406387,25342,16909,8433,4,7,1,1,0,0,0,0,0,1,c1
step,noun,21,9,11,7,0,86147277,2282,44.74509804,5260,137.9426,4788,0.5324,3285,106.0423,3136,4266,121.1369,4149,0.4107,4.54,939.7924528,414.0370365,828,2120,-1292,4,7,1,1,0,0,0,0,0,17,a2
step,verb,21,3,10,3,0,86147277,3758,73.68627451,5260,137.9426,4788,0.5324,3285,106.0423,3136,4266,121.1369,4149,0.4107,4.54,939.7924528,414.0370365,828,2120,-1292,4,7,1,1,0,0,0,0,0,17,b2
stereotype,noun,2,0,1,0,0,859245,36,0.705882353,153,4.0124,146,0.0162,92,2.9698,91,71,2.0161,69,0.0068,2,1116.517241,670.0662582,2718,1049,1669,10,17,4,2,0,0,0,0,0,41,c1
stick,noun,26,3,9,2,0,22399126,1197,23.47058824,2739,71.8298,2595,0.2886,1858,59.9777,1839,1403,39.8395,1380,0.1366,4.59,946.3658537,420.9558078,1901,9957,-8056,5,7,1,1,0,0,0,0,0,23,b1
stick,verb,26,8,16,4,2,22399126,3731,73.15686275,2739,71.8298,2595,0.2886,1858,59.9777,1839,1403,39.8395,1380,0.1366,4.59,946.3658537,420.9558078,1901,9957,-8056,5,7,1,1,0,0,0,0,0,23,b1
sticky,adjective,5,3,0,0,0,5698936,292,5.725490196,670,17.5706,627,0.0697,236,7.6183,230,239,6.7866,230,0.0228,3.59,1051.41704,667.2807269,5839,5475,364,6,8,2,2,1,0,1,0,2486,23,b2
stiff,adjective,10,4,0,0,1,3492842,459,9,422,11.0669,412,0.0458,158,5.1004,155,317,9.0015,313,0.031,3.62,1033.567442,633.5059574,18965,3420,15545,5,7,1,1,0,0,0,0,0,7,b2
still,adjective,18,3,0,0,2,190433487,1777,34.84313725,37918,994.3929,34254,3.809,38279,1235.6757,37560,26421,750.2482,25222,2.4966,3.46,926.8461538,435.7462092,850,3225,-2375,5,7,1,1,0,0,0,0,0,10,b1
still,adverb,18,3,0,0,1,190433487,38402,752.9803922,37918,994.3929,34254,3.809,38279,1235.6757,37560,26421,750.2482,25222,2.4966,3.46,926.8461538,435.7462092,850,3225,-2375,5,7,1,1,0,0,0,0,0,10,a1
stimulate,verb,7,7,6,6,2,3432622,70,1.37254902,125,3.2781,125,0.0139,59,1.9046,59,187,5.31,186,0.0184,3.22,1049.148148,531.4769352,4289,3739,550,9,15,3,2,1,0,3,0,937,6,b2
stimulus,noun,1,1,1,1,0,2322857,26,0.509803922,164,4.3009,144,0.016,87,2.8084,86,636,18.0598,600,0.0594,3.04,1109.584416,540.6621709,19334,9179,10155,8,12,3,1,0,0,0,0,0,6,c1
stir,verb,11,6,8,5,0,4833763,235,4.607843137,2028,53.1839,1745,0.194,161,5.1972,160,824,23.3982,733,0.0726,3.76,1011.309179,490.4572674,19006,8602,10404,4,7,1,1,0,0,0,0,0,4,c1
stock,noun,27,12,17,10,0,176295589,1267,24.84313725,2294,60.1597,2006,0.2231,1149,37.0906,1114,4196,119.1492,3711,0.3673,4.19,940.5781818,550.2089088,3892,2586,1306,5,7,1,1,0,0,0,0,0,22,b2
stomach,noun,6,2,4,2,0,7234044,1722,33.76470588,1221,32.0205,1135,0.1262,1222,39.4471,1214,509,14.4535,489,0.0484,4.89,936.4305556,503.2112643,1243,4400,-3157,7,9,2,1,0,0,0,0,0,2,a2
stone,noun,16,10,7,5,0,42494931,1761,34.52941176,2163,56.7243,1890,0.2102,973,31.4092,959,1566,44.468,1447,0.1432,4.72,879.5741627,423.9902433,1775,8370,-6595,5,9,1,1,0,0,0,0,0,44,a2
stop,noun,22,9,11,10,1,77749471,1978,38.78431373,9741,255.456,9113,1.0134,18490,596.8715,18055,6278,178.2695,6044,0.5983,3.68,904.9766355,577.0098366,814,9105,-8291,4,7,1,1,0,0,0,0,0,12,a1
stop,verb,22,10,7,10,4,77749471,33919,665.0784314,9741,255.456,9113,1.0134,18490,596.8715,18055,6278,178.2695,6044,0.5983,3.68,904.9766355,577.0098366,814,9105,-8291,4,7,1,1,0,0,0,0,0,12,a1
storage,noun,6,3,6,6,0,81320471,451,8.843137255,1113,29.1882,972,0.1081,466,15.0428,447,914,25.9539,852,0.0843,3.47,923.4329004,376.7417332,4567,4781,-214,7,12,2,2,1,0,3,0,82,8,c1
store,noun,6,4,4,4,0,291308910,3998,78.39215686,7178,188.2418,6311,0.7018,4728,152.6235,4620,5712,162.1974,5067,0.5016,4.5,925.720524,403.5110714,718,558,160,5,7,1,1,0,0,0,0,0,8,a2
store,verb,6,1,2,2,0,291308910,173,3.392156863,7178,188.2418,6311,0.7018,4728,152.6235,4620,5712,162.1974,5067,0.5016,4.5,925.720524,403.5110714,718,558,160,5,7,1,1,0,0,0,0,0,8,b1
storm,noun,7,2,3,1,0,22242164,1480,29.01960784,1454,38.1309,1279,0.1422,1538,49.6478,1502,1731,49.1533,1605,0.1589,4.7,877.2987013,306.2831057,700,93,607,5,8,1,1,0,0,0,0,0,15,a2
story,noun,6,5,6,6,0,138433809,11246,220.5098039,18992,498.0619,15594,1.734,7936,256.1802,7716,8594,244.0344,8034,0.7953,3.3,883.5423729,399.3751746,1101,5637,-4536,5,9,2,1,0,0,0,0,0,4,a1
straightforward,adjective,4,2,0,0,0,3812325,103,2.019607843,300,7.8674,295,0.0328,31,1.0007,31,253,7.1842,253,0.025,1.89,1304.984,843.9986961,9780,17872,-8092,15,16,3,2,0,0,0,0,0,16,c1
strain,noun,21,9,11,7,0,9151339,278,5.450980392,445,11.67,422,0.0469,162,5.2295,159,643,18.2586,627,0.0621,3,1024.045,593.7578589,18716,4582,14134,6,10,1,1,0,0,0,0,0,10,c1
strand,noun,7,3,5,2,0,6383185,54,1.058823529,203,5.3236,172,0.0191,77,2.4856,72,129,3.6631,121,0.012,4.1,1162.285,642.7702871,22445,13654,8791,6,9,1,1,0,0,0,0,0,1,c1
strange,adjective,3,2,0,0,2,18322738,4296,84.23529412,2869,75.239,2749,0.3057,1396,45.064,1372,785,22.2908,771,0.0763,1.86,983.0575221,480.5941797,314,3402,-3088,7,13,1,1,0,0,0,0,0,7,a2
stranger,noun,1,1,2,1,2,5595615,1152,22.58823529,816,21.3995,748,0.0832,736,23.7586,726,340,9.6546,329,0.0326,3.76,994.3230088,530.9722546,2101,2041,60,8,14,2,2,1,0,2,0,2274,7,b1
strategic,adjective,2,1,0,0,0,30930763,132,2.588235294,455,11.9323,417,0.0464,339,10.9432,332,732,20.7858,716,0.0709,1.93,1070.380531,783.0094402,4270,7340,-3070,9,15,3,2,1,0,2,0,1014,7,c1
strategy,noun,2,1,2,1,0,57170155,482,9.450980392,1224,32.0992,1131,0.1258,1079,34.831,1035,1908,54.1794,1866,0.1847,1.93,1044.895455,503.1839111,2688,1059,1629,8,13,3,2,1,0,1,0,2486,7,a2
stream,noun,10,5,5,3,0,38592422,382,7.490196078,757,19.8522,714,0.0794,957,30.8927,941,640,18.1734,626,0.062,4.5,996.0941176,502.6574409,2267,811,1456,6,9,1,1,0,0,0,0,0,11,b2
street,noun,5,0,5,2,0,149130754,7532,147.6862745,6348,166.4752,5585,0.621,4701,151.7519,4589,12237,347.4807,11278,1.1164,4.75,890.0640394,471.4408406,1842,4088,-2246,6,9,1,1,0,0,0,0,0,4,a1
strengthen,verb,3,2,3,2,2,7362426,82,1.607843137,340,8.9164,328,0.0365,121,3.906,118,418,11.8695,418,0.0414,2.5,1140.765957,604.171744,10867,1198,9669,10,11,2,2,1,0,2,0,204,2,b2
stress,noun,8,4,5,3,0,25899885,677,13.2745098,1957,51.322,1731,0.1925,1324,42.7397,1255,1186,33.6775,1094,0.1083,2.62,881.1638655,366.3345558,1513,174,1339,6,8,1,1,0,0,0,0,0,6,a2
stress,verb,8,3,3,2,0,25899885,119,2.333333333,1957,51.322,1731,0.1925,1324,42.7397,1255,1186,33.6775,1094,0.1083,2.62,881.1638655,366.3345558,1513,174,1339,6,8,1,1,0,0,0,0,0,6,a2
stretch,noun,20,4,7,4,0,11463625,294,5.764705882,1151,30.1848,1094,0.1217,620,20.0141,608,2016,57.2461,1988,0.1968,3.62,1037.019685,641.440378,5192,5229,-37,7,10,1,1,0,0,0,0,0,8,b2
stretch,verb,20,8,11,5,1,11463625,455,8.921568627,1151,30.1848,1094,0.1217,620,20.0141,608,2016,57.2461,1988,0.1968,3.62,1037.019685,641.440378,5192,5229,-37,7,10,1,1,0,0,0,0,0,8,b2
strict,adjective,5,4,0,0,1,8256471,358,7.019607843,503,13.1911,489,0.0544,132,4.2611,131,431,12.2386,428,0.0424,2.72,1051.248945,588.7281045,4473,832,3641,6,9,1,1,0,0,0,0,0,19,b2
strictly,adverb,3,3,0,0,0,10169150,548,10.74509804,415,10.8833,411,0.0457,150,4.8421,148,319,9.0583,317,0.0314,2.07,1038.651982,605.5233877,7461,8952,-1491,8,11,2,2,1,0,2,0,2898,19,b2
strike,noun,27,4,6,3,0,18621050,908,17.80392157,1025,26.8804,910,0.1012,609,19.659,597,1880,53.3843,1716,0.1699,4.07,1018.669811,583.4084718,2789,3949,-1160,6,10,1,1,0,0,0,0,0,7,b2
strike,verb,27,15,19,5,1,18621050,1401,27.47058824,1025,26.8804,910,0.1012,609,19.659,597,1880,53.3843,1716,0.1699,4.07,1018.669811,583.4084718,2789,3949,-1160,6,10,1,1,0,0,0,0,0,7,b2
striking,adjective,4,2,0,0,0,6053333,90,1.764705882,506,13.2698,493,0.0548,128,4.1319,128,969,27.5156,961,0.0951,2.85,1158.773333,676.2765424,14047,15199,-1152,8,12,2,1,0,0,0,0,0,7,c1
string,noun,16,6,10,6,0,52681344,519,10.17647059,815,21.3732,731,0.0813,343,11.0723,334,883,25.0736,864,0.0855,4.76,1036.120155,620.2262901,6377,11270,-4893,6,8,1,1,0,0,0,0,0,14,b1
strip,noun,19,4,6,4,0,18711440,578,11.33333333,923,24.2055,814,0.0905,677,21.8541,662,897,25.4711,866,0.0857,3.75,995.6681416,449.2629921,4266,4075,191,5,8,1,1,0,0,0,0,0,8,c1
strip,verb,19,8,13,5,1,18711440,224,4.392156863,923,24.2055,814,0.0905,677,21.8541,662,897,25.4711,866,0.0857,3.75,995.6681416,449.2629921,4266,4075,191,5,8,1,1,0,0,0,0,0,8,c1
strive,verb,2,2,2,2,0,4152261,67,1.31372549,351,9.2049,340,0.0378,224,7.2309,220,149,4.231,147,0.0146,2.07,1073.716981,707.3449825,19174,5560,13614,6,10,1,1,0,0,0,0,0,2,c1
stroke,noun,14,6,12,8,0,11440396,563,11.03921569,568,14.8957,511,0.0568,221,7.1341,213,600,17.0375,535,0.053,4.1,981.0313725,609.0899942,7342,8152,-810,6,10,1,1,0,0,0,0,0,6,b2
strong,adjective,10,6,0,0,2,60969207,4382,85.92156863,5778,151.527,5425,0.6033,3825,123.474,3730,6402,181.7906,6213,0.615,3.14,893.3062201,497.9304497,403,3384,-2981,6,8,1,1,0,0,0,0,0,11,a1
structural,adjective,6,2,0,0,0,16226259,93,1.823529412,197,5.1663,183,0.0203,48,1.5495,48,366,10.3929,354,0.035,2.69,1112.124113,627.8530118,5619,1955,3664,10,16,3,3,2,0,5,0,1529,36,c1
structure,noun,6,3,5,5,0,67191517,512,10.03921569,1586,41.5926,1435,0.1596,306,9.8779,302,1399,39.7259,1367,0.1353,4.03,989.0869565,647.1588643,2289,7400,-5111,9,12,2,2,1,0,3,0,98,36,a2
structure,verb,6,0,1,1,0,67191517,7,0.137254902,1586,41.5926,1435,0.1596,306,9.8779,302,1399,39.7259,1367,0.1353,4.03,989.0869565,647.1588643,2289,7400,-5111,9,12,2,2,1,0,3,0,98,36,b2
struggle,noun,7,2,3,3,0,10637472,527,10.33333333,1945,51.0073,1821,0.2025,605,19.5299,595,1213,34.4442,1200,0.1188,2.79,993.4453782,507.2161499,6506,303,6203,8,11,2,1,0,0,0,0,0,1,b2
struggle,verb,7,3,3,2,0,10637472,156,3.058823529,1945,51.0073,1821,0.2025,605,19.5299,595,1213,34.4442,1200,0.1188,2.79,993.4453782,507.2161499,6506,303,6203,8,11,2,1,0,0,0,0,0,1,b2
student,noun,2,2,2,2,0,143590165,2186,42.8627451,3012,78.9892,2639,0.2935,3219,103.9118,3135,5783,164.2135,5245,0.5192,4.92,868.1623932,393.6218629,262,2975,-2713,7,12,2,2,1,0,3,0,464,9,a1
studio,noun,3,1,3,1,1,50913495,1187,23.2745098,2003,52.5283,1816,0.2019,3447,111.2718,3378,1617,45.9162,1504,0.1489,4.55,956.9354839,556.3626378,802,6933,-6131,6,14,3,1,0,0,0,0,0,1,b1
study,noun,15,6,10,5,0,152978354,1253,24.56862745,3833,100.5198,3336,0.371,2785,89.902,2659,5094,144.6487,4690,0.4642,3.7,828.4809524,342.4235913,392,6153,-5761,5,8,2,2,1,0,1,0,2486,9,a1
study,verb,15,5,3,5,0,152978354,1246,24.43137255,3833,100.5198,3336,0.371,2785,89.902,2659,5094,144.6487,4690,0.4642,3.7,828.4809524,342.4235913,392,6153,-5761,5,8,2,2,1,0,1,0,2486,9,a1
stuff,noun,14,3,7,2,0,81444510,14883,291.8235294,9107,238.8295,8303,0.9233,10156,327.8435,9974,3020,85.7556,2869,0.284,3.13,966.0779221,489.1105263,3808,9364,-5556,5,7,1,1,0,0,0,0,0,10,b1
stuff,verb,14,4,7,2,1,81444510,765,15,9107,238.8295,8303,0.9233,10156,327.8435,9974,3020,85.7556,2869,0.284,3.13,966.0779221,489.1105263,3808,9364,-5556,5,7,1,1,0,0,0,0,0,10,b2
stumble,verb,6,4,4,1,0,1111648,89,1.745098039,287,7.5265,280,0.0311,92,2.9698,92,102,2.8964,102,0.0101,3.75,1055.980296,589.1730903,18761,463,18298,7,11,2,1,0,0,0,0,0,2,c1
stun,verb,4,3,3,0,0,1051083,34,0.666666667,73,1.9144,72,0.008,30,0.9684,30,89,2.5272,86,0.0085,3.14,1195.442529,728.560672,22956,4175,18781,4,7,1,1,0,0,0,0,0,3,c1
stunning,adjective,4,1,0,0,0,8436751,206,4.039215686,905,23.7335,884,0.0983,463,14.946,462,587,16.6684,582,0.0576,2.21,1000.982609,489.062475,7047,4034,3013,8,9,2,1,0,0,0,0,0,3,b2
stupid,adjective,4,1,0,0,2,14118370,9395,184.2156863,2273,59.609,2107,0.2343,5656,182.58,5479,462,13.1189,442,0.0438,1.75,873.5582329,428.4190903,542,2558,-2016,6,11,2,1,0,0,0,0,0,5,a2
style,noun,12,5,9,5,0,101024266,1528,29.96078431,5704,149.5864,5048,0.5613,2693,86.9321,2650,2912,82.6889,2788,0.276,2.67,908.209607,379.957084,298,2403,-2105,5,9,1,1,0,0,0,0,0,15,a1
submission,noun,7,3,7,2,0,22066279,55,1.078431373,577,15.1317,538,0.0598,198,6.3916,195,129,3.6631,113,0.0112,3,1050.204348,607.9982454,8598,4037,4561,10,11,3,2,1,0,3,0,1599,5,c1
submit,verb,9,9,9,4,0,92431559,282,5.529411765,814,21.347,760,0.0845,688,22.2092,667,706,20.0475,695,0.0688,2.68,959.2687225,491.6689413,5735,139,5596,6,9,2,1,0,0,0,0,0,5,b2
subscriber,noun,3,3,3,0,0,11326491,21,0.411764706,68,1.7833,63,0.007,41,1.3235,41,58,1.647,56,0.0055,3.31,1118.966942,633.0145349,3646,9360,-5714,10,14,3,3,1,3,2,106,2274,42,c1
subsequent,adjective,1,0,0,0,1,15092940,57,1.117647059,611,16.0234,591,0.0657,43,1.3881,43,505,14.3399,502,0.0497,2.14,1103.954733,546.1660303,11901,1296,10605,10,13,3,1,0,0,0,0,0,2,b2
subsidy,noun,1,0,1,1,0,2830929,5,0.098039216,94,2.4651,76,0.0085,22,0.7102,22,241,6.8434,233,0.0231,2.16,1372.609137,768.5285268,26593,22108,4485,7,10,3,2,1,0,1,0,2486,5,c1
substance,noun,6,4,7,6,0,16186870,364,7.137254902,560,14.6859,521,0.0579,167,5.3909,166,690,19.5932,653,0.0646,3.44,994.6875,473.0807791,5156,726,4430,9,11,2,1,0,0,0,0,0,9,b1
substantial,adjective,5,4,0,0,1,15617578,182,3.568627451,549,14.3974,515,0.0573,65,2.0983,65,759,21.5525,755,0.0747,2.03,1222.770751,729.1857187,9411,8656,755,11,14,3,2,1,0,2,0,1431,9,c1
substitute,noun,9,3,3,3,0,10309868,130,2.549019608,488,12.7977,459,0.051,213,6.8758,208,422,11.9831,407,0.0403,2.82,1180.071942,770.3418027,3528,1100,2428,10,15,3,2,0,3,0,106,0,26,c1
substitute,verb,9,3,3,2,0,10309868,50,0.980392157,488,12.7977,459,0.051,213,6.8758,208,422,11.9831,407,0.0403,2.82,1180.071942,770.3418027,3528,1100,2428,10,15,3,2,0,3,0,106,0,26,c1
substitution,noun,2,2,2,1,0,4083235,21,0.411764706,65,1.7046,60,0.0067,27,0.8716,26,48,1.363,48,0.0048,2.52,1224.712177,719.6292913,3279,7045,-3766,12,17,4,3,1,3,3,106,1599,26,c1
subtle,adjective,4,2,0,0,0,5175269,355,6.960784314,1047,27.4574,1012,0.1125,156,5.0358,154,434,12.3238,430,0.0426,1.72,1062.747059,569.966521,19562,11326,8236,6,9,2,1,0,0,0,0,0,5,c1
suburb,noun,1,1,1,1,0,3025325,29,0.568627451,158,4.1435,153,0.017,35,1.1298,35,358,10.1657,354,0.035,3.76,1180.559028,725.1903727,8663,7590,1073,6,9,2,2,0,3,0,106,0,11,b2
suburban,adjective,1,0,0,0,0,5637047,117,2.294117647,270,7.0807,262,0.0291,129,4.1642,129,1142,32.4281,1106,0.1095,3.27,1173.907336,750.6124522,10069,10987,-918,8,11,3,3,1,3,3,106,174,11,c1
succeed,verb,2,2,0,2,2,7605605,482,9.450980392,691,18.1214,662,0.0736,813,26.2443,790,800,22.7167,791,0.0783,2.33,1053.317829,566.3430645,2226,1893,333,7,10,2,1,0,0,0,0,0,1,a2
success,noun,4,1,4,4,3,58986603,1385,27.15686275,3827,100.3624,3482,0.3872,5174,167.0207,5045,4042,114.7763,3928,0.3888,2.21,914.3632075,436.3308293,830,7527,-6697,7,9,2,1,0,0,0,0,0,5,a1
successful,adjective,1,0,0,0,1,43041696,1035,20.29411765,2692,70.5972,2566,0.2853,2009,64.8521,1962,2812,79.8493,2745,0.2717,2.07,907.6614173,427.6346326,975,5651,-4676,10,13,3,2,1,0,3,0,343,5,a2
successfully,adverb,1,0,0,0,1,18026184,193,3.784313725,705,18.4885,696,0.0774,323,10.4267,322,632,17.9462,628,0.0622,1.96,1055.226415,679.9792901,930,6387,-5457,12,13,4,3,2,0,5,0,3241,5,b1
succession,noun,5,4,5,3,0,3023429,48,0.941176471,172,4.5107,166,0.0185,43,1.3881,43,186,5.2816,183,0.0181,1.73,1188.38,717.6931537,10745,3836,6909,10,11,3,1,0,0,0,0,0,1,c1
successive,adjective,1,1,0,0,0,2732616,8,0.156862745,117,3.0683,114,0.0127,9,0.2905,9,95,2.6976,95,0.0094,2.45,1112.246862,542.2896929,6490,10544,-4054,10,11,3,1,0,0,0,0,0,2,c1
successor,noun,3,2,3,0,0,3324793,85,1.666666667,133,3.4879,127,0.0141,21,0.6779,21,337,9.5694,329,0.0326,3.29,1130.151639,773.1096244,7318,7536,-218,9,10,3,1,0,0,0,0,0,2,c1
such,determiner,1,0,0,0,0,380725892,14228,278.9803922,24636,646.0748,22455,2.497,10659,344.0808,10550,21787,618.6616,20737,2.0527,1.48,898.1255605,371.5258681,2634,5452,-2818,4,8,1,1,0,0,0,0,0,2,a2
suck,verb,6,4,6,1,1,22518606,1714,33.60784314,657,17.2297,628,0.0698,3427,110.6262,3356,118,3.3507,115,0.0114,3.46,964.7142857,581.1848255,3915,3173,742,4,6,1,1,0,0,0,0,0,5,c1
sudden,adjective,1,0,0,0,1,6982423,780,15.29411765,1088,28.5326,1063,0.1182,480,15.4948,477,718,20.3883,709,0.0702,2.07,1083.080357,762.7153832,6893,4204,2689,6,8,2,1,0,0,0,0,0,3,b1
suddenly,adverb,3,3,0,0,0,11523262,2845,55.78431373,2792,73.2197,2714,0.3018,689,22.2415,689,1251,35.5233,1229,0.1217,1.84,899.2716049,332.1957259,2389,8453,-6064,8,10,3,2,1,0,2,0,2898,3,a2
suffer,verb,11,7,11,7,2,8733670,1145,22.45098039,1077,28.2441,1023,0.1138,406,13.106,399,739,20.9846,722,0.0715,2.28,1011.931818,550.0657992,6267,637,5630,6,7,2,1,0,0,0,0,0,7,b1
suffering,noun,6,4,4,3,0,10631848,445,8.725490196,1662,43.5857,1475,0.164,401,12.9446,389,1104,31.3491,1083,0.1072,2.39,1030.70339,567.1615224,4499,865,3634,9,10,3,1,0,0,0,0,0,7,b2
sufficient,adjective,1,0,0,0,1,20605030,243,4.764705882,639,16.7577,611,0.0679,129,4.1642,129,483,13.7152,476,0.0471,1.9,975.3858921,700.4145889,8871,8215,656,10,11,3,2,1,0,3,0,464,6,b2
sugar,noun,4,3,3,2,0,22450333,1862,36.50980392,5013,131.465,4160,0.4626,1337,43.1594,1269,2280,64.7427,1940,0.192,4.87,853.0360825,378.3309867,26,8391,-8365,5,7,2,1,0,0,0,0,0,7,a1
suggest,verb,5,5,5,4,1,36726336,2004,39.29411765,1820,47.7292,1782,0.1982,837,27.019,831,1370,38.9024,1362,0.1348,1.8,930.4898785,507.9763363,2790,111,2679,7,11,2,1,0,0,0,0,0,6,a2
suggestion,noun,6,4,6,3,0,10033796,622,12.19607843,598,15.6824,577,0.0642,712,22.9839,709,388,11.0176,386,0.0382,2.23,933.2365145,493.070784,1059,2647,-1588,10,15,3,2,1,0,3,0,1599,6,a2
suicide,noun,2,2,2,1,0,10996226,1765,34.60784314,955,25.0447,821,0.0913,546,17.6253,536,1312,37.2554,1189,0.1177,3.59,925.5168539,429.7578382,2938,1556,1382,7,13,3,2,0,0,0,0,0,22,c1
suit,noun,10,3,6,4,0,19820586,2789,54.68627451,1415,37.1081,1302,0.1448,960,30.9895,939,2293,65.1118,2170,0.2148,4.97,965.5567766,499.1498706,1307,6152,-4845,4,7,1,1,0,0,0,0,0,16,a2
suit,verb,10,3,4,1,0,19820586,704,13.80392157,1415,37.1081,1302,0.1448,960,30.9895,939,2293,65.1118,2170,0.2148,4.97,965.5567766,499.1498706,1307,6152,-4845,4,7,1,1,0,0,0,0,0,16,b1
suitable,adjective,3,2,0,0,0,20824374,248,4.862745098,642,16.8363,615,0.0684,53,1.7109,52,230,6.5311,230,0.0228,1.93,1000.605809,655.511313,3269,10572,-7303,8,12,3,2,1,0,4,0,872,16,b1
sum,noun,9,6,6,5,0,20672326,452,8.862745098,621,16.2856,588,0.0654,1347,43.4822,1298,645,18.3154,620,0.0614,2.89,1008.455696,444.9811403,9955,5883,4072,3,6,1,1,0,0,0,0,0,3,b2
sum,verb,9,2,2,0,0,20672326,61,1.196078431,621,16.2856,588,0.0654,1347,43.4822,1298,645,18.3154,620,0.0614,2.89,1008.455696,444.9811403,9955,5883,4072,3,6,1,1,0,0,0,0,0,3,b2
summary,noun,3,1,1,1,0,80526622,85,1.666666667,594,15.5775,563,0.0626,158,5.1004,156,281,7.9792,278,0.0275,3.03,969.556,577.5288018,185,2158,-1973,7,9,3,2,1,0,1,0,2486,4,b1
summer,noun,2,1,2,0,0,67102388,3980,78.03921569,7642,200.4101,6703,0.7454,10427,336.5916,10147,7559,214.6447,7213,0.714,3.64,853.7738095,309.8283043,989,10074,-9085,6,7,2,1,0,0,0,0,0,9,a1
summit,noun,4,3,3,1,0,15676832,167,3.274509804,397,10.4113,355,0.0395,810,26.1474,800,1617,45.9162,1477,0.1462,4.21,1035.223577,528.0531386,8445,586,7859,6,8,2,1,0,0,0,0,0,1,c1
sun,noun,7,3,4,1,0,121218500,3530,69.21568627,4800,125.8792,4298,0.4779,4577,147.7491,4456,2813,79.8777,2607,0.2581,4.83,848.2796209,347.7661263,23,11049,-11026,3,6,1,1,0,0,0,0,0,42,a1
super,adjective,5,1,0,0,0,66703287,1270,24.90196078,4344,113.9206,4017,0.4467,7848,253.3395,7670,2982,84.6766,2750,0.2722,1.9,882.2488889,346.4232938,1183,2901,-1718,5,8,1,1,0,0,0,0,0,1,b2
superb,adjective,2,1,0,0,0,7886083,147,2.882352941,328,8.6017,326,0.0363,158,5.1004,157,296,8.4052,296,0.0293,1.62,1046.655172,650.93357,9173,8161,1012,6,10,2,1,0,0,0,0,0,2,c1
superior,adjective,13,1,0,0,4,19647999,582,11.41176471,646,16.9412,613,0.0682,280,9.0386,274,1528,43.3889,1504,0.1489,2.03,1033.526316,607.6868355,2573,5641,-3068,8,13,4,1,0,0,0,0,0,2,c1
supervise,verb,2,2,2,2,0,1799608,98,1.921568627,68,1.7833,64,0.0071,9,0.2905,9,104,2.9532,103,0.0102,2.48,1343.656371,841.918772,9499,18844,-9345,9,14,3,2,0,5,0,57,0,11,c1
supervisor,noun,2,1,2,1,0,12154591,302,5.921568627,185,4.8516,170,0.0189,125,4.0351,123,819,23.2562,791,0.0783,4.26,975.1566265,500.3422897,3146,8975,-5829,10,15,4,3,1,5,2,57,289,11,c1
support,noun,22,6,11,9,0,373512569,1335,26.17647059,7373,193.3556,6732,0.7486,10588,341.7888,10353,10624,301.6781,10124,1.0021,2.83,875.5041667,352.7728061,635,189,446,7,9,2,1,0,0,0,0,0,7,a2
support,verb,22,9,8,7,1,373512569,1232,24.15686275,7373,193.3556,6732,0.7486,10588,341.7888,10353,10624,301.6781,10124,1.0021,2.83,875.5041667,352.7728061,635,189,446,7,9,2,1,0,0,0,0,0,7,a2
supporter,noun,5,5,5,3,0,2605475,37,0.725490196,221,5.7957,212,0.0236,228,7.36,226,430,12.2102,428,0.0424,3.26,1053.219697,520.8252345,4032,6968,-2936,9,10,3,2,1,0,2,0,2274,7,b1
supportive,adjective,1,0,0,0,1,4922700,237,4.647058824,546,14.3188,527,0.0586,228,7.36,228,465,13.2041,456,0.0451,2.2,1154.922131,808.4237967,4713,8194,-3481,10,11,3,2,1,0,3,0,580,7,c1
suppose,verb,5,5,5,3,0,11981451,6395,125.3921569,1969,51.6367,1918,0.2133,1259,40.6415,1253,253,7.1842,247,0.0244,1.37,1036.995475,652.113609,4360,2474,1886,7,10,2,2,0,2,0,16,0,55,a2
supposedly,adverb,1,1,0,0,0,2900944,262,5.137254902,597,15.6562,586,0.0652,176,5.6814,175,347,9.8534,341,0.0338,1.86,1356.303644,879.7248235,12797,10807,1990,10,14,4,3,1,2,2,16,2898,55,c1
suppress,verb,5,4,4,4,0,2179050,76,1.490196078,143,3.7501,142,0.0158,25,0.807,25,111,3.1519,109,0.0108,2.22,1186.382353,751.4333174,17186,7456,9730,8,9,2,2,0,2,0,16,0,73,c1
supreme,adjective,4,1,0,0,0,22106270,443,8.68627451,974,25.543,862,0.0959,364,11.7502,363,2275,64.6007,2202,0.218,2,1054.93254,744.9488922,6854,2762,4092,7,11,2,1,0,0,0,0,0,4,c1
