Word,Definition,PoS1,PoS2,PoS3,PoS4,PoS5,PoS6,PoS7,PoS8,PoS9,N_senses,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc,Concreteness_M,RT_correct_mean,RT_correct_std,Rank_L2,Rank_L1,Diff_L1_L2,Word_length,Phonetics_length,N_syllables,N_morphemes,N_suffixes,Prefix_length,Suffix_length,Prefix_famsize,Suffix_famsize,Root_famsize
wrangle,To involve in a quarrel or dispute; to embroil.,0,0,0,0,0,0,0,0,1,4,2,2,1,0,113559,18,0.352941176,24,0.6294,24,0.0027,14,0.4519,14,16,0.4543,16,0.0016,3.63,1382.351064,972.5972913,28914,16460,12454,7,10,2,1,0,0,0,0,0,2
mystify,To involve in mystery; to make obscure or difficult to understand.,0,0,0,0,0,0,0,0,1,2,1,2,1,1,80622,7,0.137254902,3,0.0787,3,0.0003,3,0.0968,3,3,0.0852,3,0.0003,2.04,1369.183761,1040.069837,16913,9885,7028,7,13,3,2,1,0,3,0,153,12
perplex,To involve; to entangle; to make intricate or complicated and difficult to be unraveled or understood.,1,0,0,0,0,0,0,0,0,2,2,2,2,1,108072,1,0.019607843,6,0.1573,6,0.0007,1,0.0323,1,2,0.0568,2,0.0002,1.73,1107.854369,709.318992,25447,13698,11749,7,10,2,1,0,0,0,0,0,3
exasperate,To irritate in a high degree; to provoke; to enrage; to exscite or to inflame the anger of.,0,0,0,0,0,0,0,0,1,3,3,3,1,1,24989,2,0.039215686,1,0.0262,1,0.0001,0,0,0,2,0.0568,2,0.0002,2.14,1406.411043,771.888279,33421,19729,13692,10,17,4,1,0,0,0,0,0,3
reissue,To issue a second time.,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1287311,3,0.058823529,48,1.2588,45,0.005,13,0.4197,13,18,0.5111,18,0.0018,2.15,1499.189655,817.8289204,29324,25268,4056,7,10,3,2,0,2,0,499,0,3
gush,To issue with violence and rapidity as a fluid; to rush forth as a fluid from confinement; to flow copiously.,0,0,0,0,0,0,0,0,1,5,2,2,2,0,494498,30,0.588235294,58,1.521,53,0.0059,16,0.5165,16,43,1.221,43,0.0043,3.38,1217.734177,713.7024967,37394,14130,23264,4,6,1,1,0,0,0,0,0,6
spout,To issue with with violence or in a jet as a liquid through a narrow orifice or from a spout.,0,0,0,0,0,0,0,0,1,3,2,1,1,0,905624,29,0.568627451,63,1.6522,59,0.0066,15,0.4842,15,18,0.5111,18,0.0018,4.67,1287.713415,938.4927661,34383,10846,23537,5,9,1,1,0,0,0,0,0,3
jeopardy,To jeopardize.,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1498553,174,3.411764706,116,3.0421,101,0.0112,195,6.2948,192,233,6.6162,230,0.0228,1.93,1052.271676,559.6433989,22768,4431,18337,8,11,3,1,0,0,0,0,0,1
butt,To join at the butt end or outward extremity; to terminate; to be bounded; to abut.,0,0,0,0,0,0,0,0,1,12,7,9,7,0,14942973,1728,33.88235294,776,20.3505,730,0.0812,1752,56.5559,1712,248,7.0422,235,0.0233,4.75,1207.563452,879.766726,13477,14787,-1310,4,6,1,1,0,0,0,0,0,1
navigate,To joirney by water; to go in a vessel or ship; to perform the duties of a navigator; to use the waters as a highway or channel for commerce or communication; to sail.,0,0,0,0,0,0,0,0,1,3,2,3,2,0,15678579,98,1.921568627,300,7.8674,288,0.032,100,3.2281,100,316,8.9731,314,0.0311,2.68,1044.232558,620.9367533,4809,488,4321,8,13,3,2,1,0,3,0,937,9
jaunt,To jolt; to jounce.,0,0,0,0,0,0,0,0,1,2,1,1,1,0,180434,19,0.37254902,56,1.4686,56,0.0062,19,0.6133,19,36,1.0223,36,0.0036,2.78,1214.51,595.491436,44685,23471,21214,5,10,1,1,0,0,0,0,0,1
pilgrim,To journey; to wander; to ramble.,0,0,0,0,0,0,0,0,1,3,1,3,1,0,1952294,180,3.529411765,127,3.3306,111,0.0123,79,2.5502,79,44,1.2494,42,0.0042,4.43,1066.805128,475.140525,20737,5250,15487,7,10,2,1,0,0,0,0,0,2
prejudge,To judge before hearing or before full and sufficient examination; to decide or sentence by anticipation; to condemn beforehand.,0,0,0,0,0,0,0,0,1,1,0,1,0,0,56776,1,0.019607843,4,0.1049,4,0.0004,1,0.0323,1,5,0.142,5,0.0005,2,1662.52193,1161.526064,16484,23730,-7246,8,13,2,2,0,3,0,135,0,8
misjudge,To judge erroneously or unjustly; to err in judgment; to misconstrue.,0,0,0,0,0,0,0,0,1,1,0,1,1,0,30591,13,0.254901961,8,0.2098,7,0.0008,4,0.1291,4,6,0.1704,6,0.0006,1.8,1176.690678,593.4436983,13539,17179,-3640,8,13,2,2,0,3,0,111,0,8
backward,To keep back; to hinder.,0,0,0,0,0,0,0,0,1,6,1,0,0,2,3758544,100,1.960784314,178,4.668,172,0.0191,98,3.1635,98,246,6.9854,243,0.0241,3.41,1055.128405,649.7299221,4505,8310,-3805,8,9,2,2,1,0,4,0,33,69
buoy,To keep from sinking in a fluid as in water or air; to keep afloat; -- with up.,0,0,0,0,0,0,0,0,1,4,1,1,1,0,977485,60,1.176470588,29,0.7605,25,0.0028,2,0.0646,2,42,1.1926,41,0.0041,4.57,1353.949153,1014.349557,41907,24252,17655,4,7,1,1,0,0,0,0,0,5
fend,To keep off; to prevent from entering or hitting; to ward off; to shut out; -- often with off.,0,0,0,0,0,0,0,0,1,2,1,2,0,0,477494,47,0.921568627,101,2.6487,99,0.011,17,0.5488,17,103,2.9248,103,0.0102,2.34,1333.390977,1084.108479,35638,20382,15256,4,7,1,1,0,0,0,0,0,2
refrain,To keep one's self from action or interference; to hold aloof; to forbear; to abstain.,0,0,0,0,0,0,0,0,1,3,1,1,1,2,1996424,81,1.588235294,202,5.2974,195,0.0217,87,2.8084,87,152,4.3162,152,0.015,2.61,1057.484848,458.9559593,16828,7494,9334,7,11,2,1,0,0,0,0,0,1
meditate,To keep the mind in a state of contemplation; to dwell on anything in thought; to think seriously; to muse; to cogitate; to reflect.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,641196,48,0.941176471,135,3.5404,129,0.0143,82,2.647,82,20,0.5679,20,0.002,3.25,1191.143396,621.5294568,6247,13392,-7145,8,13,3,1,0,0,0,0,0,7
stove,To keep warm in a house or room by artificial heat.,0,0,0,0,0,0,0,0,1,2,1,2,1,0,3914849,384,7.529411765,495,12.9813,447,0.0497,122,3.9383,122,174,4.9409,171,0.0169,4.96,964.4954545,395.3274638,15662,11460,4202,5,9,1,1,0,0,0,0,0,2
spurn,To kick or toss up the heels.,0,0,0,0,0,0,0,0,1,1,1,1,1,0,79323,11,0.215686275,9,0.236,9,0.001,0,0,0,7,0.1988,7,0.0007,1.97,1385.634615,943.0265783,44596,32820,11776,5,8,1,1,0,0,0,0,0,1
assassinate,To kill by surprise or secret assault; to murder by treacherous violence.,0,0,0,0,0,0,0,0,1,2,0,2,0,0,308774,89,1.745098039,51,1.3375,51,0.0057,16,0.5165,16,27,0.7667,27,0.0027,3,1454.88755,953.922625,10653,17166,-6513,11,14,4,2,1,0,3,0,937,3
butcher,To kill or slaughter (animals) for food or for market.,0,0,0,0,0,0,0,0,1,5,3,4,2,0,2253885,339,6.647058824,201,5.2712,179,0.0199,96,3.099,94,195,5.5372,185,0.0183,4.65,1026.467213,555.7192083,8199,13302,-5103,7,9,2,1,0,0,0,0,0,2
rekindle,To kindle again.,0,0,0,0,0,0,0,0,1,2,0,2,0,0,191164,27,0.529411765,24,0.6294,23,0.0026,8,0.2582,8,33,0.9371,33,0.0033,2.36,1370.352941,858.2469577,38363,14482,23881,8,12,3,2,0,2,0,499,0,3
ignite,To kindle or set on fire.,0,0,0,0,0,0,0,0,1,3,3,3,3,1,938902,51,1,68,1.7833,66,0.0073,126,4.0674,123,104,2.9532,101,0.01,4.04,1120.024752,755.0638432,19338,3627,15711,6,10,2,2,1,0,3,0,45,4
smack,To kiss with a sharp noise; to buss.,0,0,0,0,0,0,0,0,1,12,5,6,3,0,1451860,308,6.039215686,253,6.6349,248,0.0276,396,12.7832,384,101,2.868,100,0.0099,4.67,1149.67382,868.6573846,11199,5456,5743,5,7,1,1,0,0,0,0,0,2
crochet,To knit with a crochet needle or hook.,0,0,0,0,0,0,0,0,1,3,1,1,1,0,2441543,6,0.117647059,420,11.0144,344,0.0383,39,1.259,36,18,0.5111,17,0.0017,4.65,1317.878453,993.4856632,30590,18836,11754,7,12,2,1,0,0,0,0,0,1
clap,To knock as at a door.,0,0,0,0,0,0,0,0,1,10,3,3,1,1,1497714,174,3.411764706,115,3.0159,100,0.0111,390,12.5895,249,38,1.079,35,0.0035,4.16,1080.370044,701.6492673,9361,3980,5381,4,7,1,1,0,0,0,0,0,7
con,To know; to understand; to acknowledge.,0,0,0,0,0,0,0,0,1,6,2,3,2,1,31452344,413,8.098039216,484,12.6928,409,0.0455,525,16.9474,516,180,5.1113,174,0.0172,2.5,1450.360215,1041.750769,27712,18391,9321,3,6,1,1,0,0,0,0,0,3
overdo,To labor too hard; to do too much.,0,0,0,0,0,0,0,0,1,1,1,1,1,0,144613,82,1.607843137,42,1.1014,41,0.0046,20,0.6456,20,30,0.8519,29,0.0029,2.19,1379.815789,932.9804363,18843,24525,-5682,6,12,3,2,0,4,0,169,0,11
hamstring,To lame or disable by cutting the tendons of the ham or knee; to hough; hence to cripple; to incapacitate; to disable.,0,0,0,0,0,0,0,0,1,3,1,1,0,0,356480,10,0.196078431,30,0.7867,30,0.0033,53,1.7109,53,430,12.2102,395,0.0391,4.72,1396.92517,1011.906996,34643,7132,27511,9,11,2,2,0,0,0,0,0,29
deplore,To lament.,0,0,0,0,0,0,0,0,1,2,1,2,1,0,122832,12,0.235294118,12,0.3147,12,0.0013,6,0.1937,6,11,0.3124,11,0.0011,1.93,1258.286822,889.2074701,37275,24405,12870,7,9,2,2,0,2,0,275,0,5
weep,To lament; to bewail; to bemoan.,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1038608,205,4.019607843,156,4.0911,152,0.0169,81,2.6147,78,39,1.1074,39,0.0039,4.54,1136.82906,765.4000529,13637,8546,5091,4,7,1,1,0,0,0,0,0,3
rue,To lament; to regret extremely; to grieve for or over.,0,0,0,0,0,0,0,0,1,5,2,4,1,0,4033203,61,1.196078431,239,6.2677,199,0.0221,61,1.9691,57,78,2.2149,71,0.007,2.19,1456.672897,1043.52691,43885,25992,17893,3,6,1,1,0,0,0,0,0,4
ridicule,To laugh at mockingly or disparagingly; to awaken ridicule toward or respecting.,0,0,0,0,0,0,0,0,1,3,1,2,1,0,735827,58,1.137254902,124,3.2519,119,0.0132,37,1.1944,36,86,2.442,83,0.0082,2.07,1203.342995,799.0126937,15573,12117,3456,8,13,3,1,0,0,0,0,0,4
chuckle,To laugh in a suppressed or broken manner as expressing inward satisfaction exultation or derision.,0,0,0,0,0,0,0,0,1,2,1,1,0,0,631276,44,0.862745098,180,4.7205,177,0.0197,110,3.5509,109,124,3.5211,121,0.012,3.82,1013.685,392.6459602,21359,9632,11727,7,11,2,1,0,0,0,0,0,1
snicker,To laugh slyly; to laugh in one's sleeve.,0,0,0,0,0,0,0,0,1,2,1,1,0,0,172224,15,0.294117647,36,0.9441,33,0.0037,51,1.6463,47,5,0.142,5,0.0005,3.89,1305.829596,833.9372952,17797,17847,-50,7,8,2,1,0,0,0,0,0,1
giggle,To laugh with short catches of the breath or voice; to laugh in a light affected or silly manner; to titter with childish levity.,0,0,0,0,0,0,0,0,1,2,1,1,0,0,732371,45,0.882352941,253,6.6349,245,0.0272,214,6.9081,202,29,0.8235,29,0.0029,3.72,1068.780822,532.8185031,20883,6184,14699,6,9,2,1,0,0,0,0,0,1
embargo,To lay an embargo on and thus detain; to prohibit from leaving port; -- said of ships also of commerce and goods.,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1125637,24,0.470588235,55,1.4424,48,0.0053,20,0.6456,19,64,1.8173,63,0.0062,3,1097.528796,559.1031144,20819,16760,4059,7,12,3,1,0,0,0,0,0,1
vindicate,To lay claim to; to assert a right to; to claim.,0,0,0,0,0,0,0,0,1,3,1,3,1,0,146028,6,0.117647059,7,0.1836,7,0.0008,0,0,0,15,0.4259,14,0.0014,1.71,1216.25,665.1694736,27878,16818,11060,9,14,3,1,0,0,0,0,0,2
depose,To lay down; to divest one's self of; to lay aside.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,120267,21,0.411764706,6,0.1573,6,0.0007,0,0,0,12,0.3408,12,0.0012,2.52,1323.819588,837.0392513,28418,27366,1052,6,10,2,2,0,2,0,275,0,55
stack,To lay in a conical or other pile; to make into a large pile.,0,0,0,0,1,0,0,0,0,8,4,5,3,0,11090579,221,4.333333333,565,14.817,520,0.0578,417,13.4611,411,361,10.2509,346,0.0342,4.3,1150.595349,766.7965094,10493,10392,101,5,7,1,1,0,0,0,0,0,4
pave,To lay or cover with stone brick or other material so as to make a firm level or convenient surface for horses carriages or persons on foot to travel on; to floor with brick stone or other solid material.,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1248651,20,0.392156863,38,0.9965,37,0.0041,18,0.5811,18,97,2.7544,97,0.0096,4.03,1264.595855,756.9235722,26377,11637,14740,4,8,1,1,0,0,0,0,0,3
expend,To lay out apply or employ in any way; to consume by use; to use up or distribute either in payment or in donations; to spend.,0,0,0,0,0,0,0,0,1,2,2,1,2,0,686291,4,0.078431373,31,0.813,31,0.0034,9,0.2905,9,19,0.5395,19,0.0019,1.73,1300.233645,1010.859441,16271,14589,1682,6,10,2,2,0,2,0,142,0,34
outlay,To lay out; to spread out; to display.,0,0,0,0,0,0,0,0,1,2,2,2,2,1,926485,5,0.098039216,18,0.472,18,0.002,2,0.0646,2,19,0.5395,18,0.0018,2.52,1226.015228,689.3278483,21346,26087,-4741,6,11,2,2,0,3,0,107,0,25
hay,To lay snares for rabbits.,0,0,0,0,0,0,0,0,1,2,0,1,1,0,5688403,252,4.941176471,348,9.1262,286,0.0318,339,10.9432,320,204,5.7928,181,0.0179,4.87,1267.764103,908.5413061,24235,17670,6565,3,7,1,1,0,0,0,0,0,6
cradle,To lay to rest or rock as in a cradle; to lull or quiet as by rocking.,0,0,0,0,0,0,0,0,1,10,2,4,0,0,5166543,139,2.725490196,142,3.7239,124,0.0138,38,1.2267,35,57,1.6186,56,0.0055,4.93,1215.756906,887.4116648,28368,14386,13982,6,12,2,1,0,0,0,0,0,1
slumber,To lay to sleep.,0,0,0,0,0,0,0,0,1,3,1,2,1,1,738023,111,2.176470588,116,3.0421,111,0.0123,82,2.647,82,29,0.8235,28,0.0028,3.32,1141.072368,631.6960257,32910,4638,28272,7,9,2,1,0,0,0,0,0,4
hoard,To lay up a store or hoard as of money.,0,0,0,0,0,0,0,0,1,3,1,1,1,0,433375,19,0.37254902,74,1.9406,71,0.0079,16,0.5165,15,37,1.0506,36,0.0036,3.33,1175.279793,709.3528553,29281,15028,14253,5,7,1,1,0,0,0,0,0,2
barn,To lay up in a barn.,0,0,0,0,0,0,0,0,1,2,1,2,1,0,5952183,692,13.56862745,552,14.4761,485,0.0539,186,6.0042,184,377,10.7053,349,0.0345,4.79,1190.328042,876.5453092,20699,127,20572,4,7,1,1,0,0,0,0,0,5
bestow,To lay up in store; to deposit for safe keeping; to stow; to place; to put.,0,0,0,0,0,0,0,0,1,3,2,3,2,0,422835,56,1.098039216,69,1.8095,69,0.0077,14,0.4519,14,20,0.5679,20,0.002,2.07,1264.67284,906.7941608,36437,18440,17997,6,10,2,1,0,0,0,0,0,2
couch,To lay upon a bed or other resting place.,0,0,0,0,0,0,0,0,1,4,1,3,1,0,4581367,1184,23.21568627,1156,30.3159,1062,0.1181,1118,36.0899,1102,423,12.0115,404,0.04,4.71,1110.617647,716.7029121,7154,14812,-7658,5,10,1,1,0,0,0,0,0,1
deduct,To lead forth or out.,0,0,0,0,0,0,0,0,1,3,3,3,3,1,1306644,55,1.078431373,22,0.5769,21,0.0023,16,0.5165,16,63,1.7889,61,0.006,2.31,1165.06639,606.3321592,12785,5798,6987,6,9,2,2,0,2,0,275,0,67
deduce,To lead forth.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,612968,29,0.568627451,32,0.8392,31,0.0034,6,0.1937,6,7,0.1988,7,0.0007,1.61,1261.124378,858.6551633,20081,15340,4741,6,10,2,2,0,2,0,275,0,67
delude,To lead from truth or into error; to mislead the mind or judgment of; to beguile; to impose on; to dupe; to make a fool of.,0,0,0,0,0,0,0,0,1,1,1,1,1,0,91601,22,0.431372549,13,0.3409,12,0.0013,2,0.0646,2,3,0.0852,3,0.0003,2.11,1208.517857,606.6094441,30691,15448,15243,6,9,2,1,0,0,0,0,0,4
mislead,To lead into a wrong way or path; to lead astray; to guide into error; to cause to mistake; to deceive.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,643671,38,0.745098039,60,1.5735,57,0.0063,21,0.6779,21,48,1.363,47,0.0047,2.41,1094.95941,604.4230446,10456,5758,4698,7,10,2,2,0,3,0,111,0,10
deceive,To lead into error; to cause to believe what is false or disbelieve what is true; to impose upon; to mislead; to cheat; to disappoint; to delude; to insnare.,0,0,0,0,0,0,0,0,1,2,2,2,2,1,781724,174,3.411764706,94,2.4651,91,0.0101,32,1.033,31,46,1.3062,45,0.0045,1.68,1169.851675,717.6706257,14325,13422,903,7,9,2,2,0,2,0,275,0,20
bewilder,To lead into perplexity or confusion as for want of a plain path; to perplex with mazes; or in general to perplex or confuse greatly.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,25694,2,0.039215686,2,0.0524,2,0.0002,2,0.0646,2,2,0.0568,2,0.0002,1.96,1483.39548,1085.328036,28881,14513,14368,8,10,3,2,0,2,0,85,0,3
recline,To lean or incline.,0,0,0,0,0,0,0,0,1,3,2,3,2,0,223240,8,0.156862745,24,0.6294,23,0.0026,18,0.5811,16,10,0.284,10,0.001,3.93,1225.632653,785.8648398,25979,1169,24810,7,11,2,2,0,2,0,499,0,7
frisk,To leap skip dance or gambol in fronc and gayety.,0,0,0,0,0,0,0,0,1,3,1,1,1,0,152512,71,1.392156863,10,0.2622,7,0.0008,9,0.2905,8,7,0.1988,6,0.0006,2.79,1253.976879,913.017868,32341,7880,24461,5,8,1,1,0,0,0,0,0,6
caper,To leap or jump about in a sprightly manner; to cut capers; to skip; to spring; to prance; to dance.,0,0,0,0,0,0,0,0,1,7,4,6,3,0,485193,83,1.62745098,28,0.7343,28,0.0031,11,0.3551,11,51,1.4482,48,0.0048,3.74,1459.261261,799.5860601,44881,20412,24469,5,9,2,1,0,0,0,0,0,1
vault,To leap over; esp. to leap over by aid of the hands or a pole.,0,0,0,0,0,0,0,0,1,6,3,4,2,0,5408483,595,11.66666667,124,3.2519,116,0.0129,89,2.873,89,300,8.5188,271,0.0268,4.62,1049.502146,671.6530439,16457,10252,6205,5,7,1,1,0,0,0,0,0,3
leer,To learn.,0,0,0,0,0,0,0,0,1,3,1,2,0,0,540734,16,0.31372549,3,0.0787,3,0.0003,6,0.1937,6,25,0.7099,24,0.0024,3.75,1263.17094,733.2503958,41615,23353,18262,4,7,1,1,0,0,0,0,0,2
destitute,To leave destitute; to forsake; to abandon.,0,0,0,0,0,0,0,0,1,2,2,0,0,0,423772,35,0.68627451,41,1.0752,41,0.0046,10,0.3228,10,31,0.8803,31,0.0031,2.08,1211.087248,585.042571,35103,19214,15889,9,14,3,2,0,2,0,275,0,26
lurch,To leave in the lurch; to cheat.,0,0,0,0,0,0,0,0,1,9,3,4,1,0,204983,27,0.529411765,28,0.7343,28,0.0031,8,0.2582,7,22,0.6247,22,0.0022,3.41,1255.821918,734.3752558,39805,19006,20799,5,9,1,1,0,0,0,0,0,2
balk,To leave or make balks in.,0,0,0,0,0,0,0,0,1,5,3,4,1,0,292719,2,0.039215686,27,0.7081,24,0.0027,21,0.6779,21,71,2.0161,68,0.0067,2.76,1412.028571,878.7868874,44646,31333,13313,4,8,1,1,0,0,0,0,0,1
elongate,To lengthen; to extend; to stretch.,1,0,0,0,0,0,0,0,0,3,1,1,1,0,229144,1,0.019607843,5,0.1311,5,0.0006,2,0.0646,2,3,0.0852,3,0.0003,3.42,1266.48538,601.6486991,35563,24956,10607,8,12,3,3,1,1,3,96,937,39
depreciate,To lessen in price or estimated value; to lower the worth of; to represent as of little value or claim to esteem; to undervalue.,0,0,0,0,0,0,0,0,1,3,2,3,2,2,123647,8,0.156862745,5,0.1311,5,0.0006,2,0.0646,2,7,0.1988,6,0.0006,1.89,1559,1219.963637,23500,15991,7509,10,16,4,3,1,2,3,275,937,11
droop,To let droop or sink.,0,0,0,0,0,0,0,0,1,4,1,1,1,0,156194,14,0.274509804,29,0.7605,25,0.0028,4,0.1291,4,2,0.0568,2,0.0002,3.68,1360.522388,768.5933711,37338,24280,13058,5,8,1,1,0,0,0,0,0,2
lob,To let fall heavily or lazily.,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2370806,7,0.137254902,28,0.7343,26,0.0029,75,2.4211,72,69,1.9593,64,0.0063,3.83,1534.38806,917.8469323,37457,26899,10558,3,6,1,1,0,0,0,0,0,7
dribble,To let fall in drops.,0,0,0,0,0,0,0,0,1,7,3,3,2,0,322187,37,0.725490196,38,0.9965,36,0.004,82,2.647,80,100,2.8396,96,0.0095,3.83,1281.379679,776.8352742,24264,13650,10614,7,10,2,1,0,0,0,0,0,2
drip,To let fall in drops.,0,0,0,0,0,0,0,0,1,5,3,3,2,0,1849747,177,3.470588235,205,5.3761,179,0.0199,80,2.5825,68,110,3.1235,94,0.0093,4.14,1099.056995,777.1752148,22309,2820,19489,4,7,1,1,0,0,0,0,0,1
omit,To let go; to leave unmentioned; not to insert or name; to drop.,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1638380,14,0.274509804,79,2.0718,79,0.0088,8,0.2582,8,22,0.6247,22,0.0022,2.14,1205.959064,809.9497977,24097,12410,11687,4,9,2,1,0,0,0,0,0,2
lapse,To let slip; to permit to devolve on another; to allow to pass.,0,0,0,0,0,0,0,0,1,9,2,3,1,0,1459542,59,1.156862745,86,2.2553,83,0.0092,50,1.614,50,96,2.726,96,0.0095,2.85,1088.735577,595.330349,19843,18360,1483,5,7,1,1,0,0,0,0,0,2
lethargy,To lethargize.,0,0,0,0,0,0,0,0,1,3,3,3,1,0,289520,6,0.117647059,33,0.8654,32,0.0036,16,0.5165,16,20,0.5679,20,0.002,2.52,1317.085308,808.2327118,24743,21536,3207,8,12,3,2,1,0,1,0,2486,3
repose,To lie at rest; to rest.,0,0,0,0,0,0,0,0,1,9,3,3,2,0,529829,20,0.392156863,27,0.7081,27,0.003,3,0.0968,3,12,0.3408,12,0.0012,2.73,1420.271889,963.4153679,23236,26812,-3576,6,10,2,2,0,2,0,499,0,55
cuddle,To lie close or snug; to crouch; to nestle.,0,0,0,0,0,0,0,0,1,3,1,1,0,0,531391,74,1.450980392,194,5.0876,180,0.02,463,14.946,457,19,0.5395,19,0.0019,3.83,1099.38191,643.0913541,17239,5311,11928,6,9,2,1,0,0,0,0,0,6
snug,To lie close; to snuggle; to snudge; -- often with up or together.,0,0,0,0,0,0,0,0,1,5,1,1,0,0,844329,72,1.411764706,101,2.6487,98,0.0109,21,0.6779,21,38,1.079,38,0.0038,2.54,1222.721591,814.4637898,29974,12360,17614,4,7,1,1,0,0,0,0,0,5
couch,To lie down or recline as on a bed or other place of rest; to repose; to lie.,0,0,0,0,0,0,0,0,1,4,1,3,1,0,4581367,1184,23.21568627,1156,30.3159,1062,0.1181,1118,36.0899,1102,423,12.0115,404,0.04,4.71,1110.617647,716.7029121,7154,14812,-7658,5,10,1,1,0,0,0,0,0,1
lurk,To lie hid; to lie in wait.,0,0,0,0,0,0,0,0,1,3,3,3,1,0,336918,21,0.411764706,58,1.521,58,0.0064,21,0.6779,21,25,0.7099,25,0.0025,2.85,1143.270718,575.8538575,25729,16841,8888,4,7,1,1,0,0,0,0,0,1
ambush,To lie in wait for the purpose of attacking by surprise; to lurk.,0,0,0,0,0,0,0,0,1,3,1,1,1,0,823531,194,3.803921569,77,2.0193,70,0.0078,17,0.5488,17,36,1.0223,35,0.0035,3.16,1000.078341,543.1894905,22264,6787,15477,6,8,2,1,0,0,0,0,0,1
bask,To lie in warmth; to be exposed to genial heat.,0,0,0,0,0,0,0,0,1,2,1,1,1,0,319041,29,0.568627451,89,2.334,88,0.0098,40,1.2912,40,29,0.8235,29,0.0029,3.03,1348.496933,885.6704956,34989,18697,16292,4,8,1,1,0,0,0,0,0,1
mountaineer,To lie or act as a mountaineer; to climb mountains.,0,0,0,0,0,0,0,0,1,2,1,1,1,0,639387,41,0.803921569,9,0.236,6,0.0007,16,0.5165,16,23,0.6531,23,0.0023,4.41,1394.063927,749.8293112,18495,1414,17081,11,15,3,2,1,0,3,0,18,6
cradle,To lie or lodge as in a cradle.,0,0,0,0,0,0,0,0,1,10,2,4,0,0,5166543,139,2.725490196,142,3.7239,124,0.0138,38,1.2267,35,57,1.6186,56,0.0055,4.93,1215.756906,887.4116648,28368,14386,13982,6,12,2,1,0,0,0,0,0,1
kennel,To lie or lodge; to dwell as a dog or a fox.,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1954777,57,1.117647059,83,2.1767,65,0.0072,21,0.6779,20,94,2.6692,87,0.0086,4.73,1185.378531,790.9327047,33068,15185,17883,6,9,2,1,0,0,0,0,0,1
ligature,To ligate; to tie.,0,0,0,0,0,0,0,0,1,6,2,6,1,0,208990,26,0.509803922,1,0.0262,1,0.0001,1,0.0323,1,5,0.142,5,0.0005,3.81,1399.028571,884.824406,41404,40504,900,8,11,3,1,0,0,0,0,0,1
illuminate,To light up in token or rejoicing.,0,0,0,0,0,0,0,0,1,3,2,3,2,0,881857,42,0.823529412,59,1.5473,59,0.0066,34,1.0975,33,57,1.6186,57,0.0056,3.55,1098.442029,591.8994327,1669,1018,651,10,15,4,3,1,2,3,358,937,10
alleviate,To lighten or lessen the force or weight of.,0,0,0,0,0,0,0,0,1,2,2,2,1,0,1640342,23,0.450980392,145,3.8026,141,0.0157,28,0.9039,28,117,3.3223,115,0.0114,2.48,1428.299465,966.7908594,31944,16875,15069,9,14,4,1,0,0,0,0,0,2
scant,To limit; to straiten; to treat illiberally; to stint.,0,0,0,0,0,0,0,0,1,4,3,3,0,0,543285,12,0.235294118,79,2.0718,78,0.0087,1,0.0323,1,130,3.6915,130,0.0129,2.17,1259.328467,729.6720668,39743,21323,18420,5,9,1,1,0,0,0,0,0,6
fuse,To liquefy by heat; to render fiuid; to dissolve; to melt.,0,0,0,0,0,0,0,0,1,6,2,2,2,1,2999474,228,4.470588235,87,2.2816,83,0.0092,110,3.5509,106,58,1.647,56,0.0055,4.55,1164.207254,903.12525,15866,5566,10300,4,8,1,1,0,0,0,0,0,22
hark,To listen; to hearken.,0,0,0,0,0,0,0,0,1,1,1,1,0,0,393694,52,1.019607843,23,0.6032,21,0.0023,13,0.4197,13,15,0.4259,15,0.0015,2.38,1382.675,881.3721146,49983,24685,25298,4,7,1,1,0,0,0,0,0,1
relive,To live again; to revive.,0,0,0,0,0,0,0,0,1,1,1,1,0,0,518779,86,1.68627451,86,2.2553,85,0.0095,72,2.3242,72,59,1.6754,59,0.0058,2.12,1296.197309,826.0336285,18695,20457,-1762,6,8,2,2,0,2,0,499,0,14
outlive,To live beyond or longer than; to survive.,0,0,0,0,0,0,0,0,1,1,1,0,0,0,116672,57,1.117647059,14,0.3671,14,0.0016,18,0.5811,18,9,0.2556,9,0.0009,2.15,1341.329218,776.0357772,16639,18053,-1414,7,10,2,2,0,3,0,107,0,14
